"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ARPC5L",1507.57306128795,-0.0668707306543591,0.118212093765878,-0.565684343488563,0.57160838025205,0.825441638847787
"GOLGA1",568.716575779222,0.12760019437206,0.14115133881577,0.903995636474994,0.365997715169941,0.690548261455331
"SCAI",81.6522866593175,-0.147894336440486,0.254009753512876,-0.582238809317963,0.560405835653722,0.81964961905233
"PPP6C",1158.75906160441,-0.0871214529308204,0.119944701997819,-0.726346820490698,0.46762618339434,0.767519540829515
"RABEPK",465.956299565011,-0.265312869405158,0.137659364167536,-1.92731436041113,0.0539404650175371,0.251026942895233
"HSPA5",15955.2176253345,0.629840343298816,0.122696811290236,5.13330653564376,2.84695657461073e-07,1.74692032936724e-05
"GAPVD1",1374.95426279279,0.0724219616334505,0.117070967591308,0.61861589703669,0.536169426741199,0.806629563382363
"MAPKAP1",984.575465905172,-0.363801035138471,0.122076505482516,-2.98010689035142,0.00288147816573296,0.0355702785542246
"LOC124902270",2.45238471002651,2.66615196713867,1.4303622908789,1.86396969784517,0.0623259598180477,NA
"LOC105376272",3.30689179387745,-0.663672066403022,1.03819971446157,-0.639252792269564,0.522658493584897,NA
"PBX3",241.132402416189,-0.113496664760761,0.159341180284108,-0.712287084596677,0.476287020102175,0.773279869098918
"ZBTB43",319.304406928528,0.242230579745212,0.162295132747663,1.49253138799814,0.135559895089996,0.428767392591668
"ZBTB34",377.537854759537,-0.158680940595973,0.14745492852567,-1.07613181995709,0.281868306570212,0.616806629661163
"RALGPS1",77.4871771707077,-0.670320063088549,0.240872153551166,-2.7828873251061,0.00538775134182725,0.0551893518964536
"ANGPTL2",58.0510840618161,0.0750469391814162,0.275616003686407,0.272288031818369,0.785400557921064,0.920483892489431
"LOC105376278",4.25714521416678,0.515769072064709,0.926820835859197,0.556492746072732,0.577874051970188,NA
"GARNL3",79.7222908522278,-0.251467815287671,0.246217855503288,-1.02132241698577,0.307101709082589,0.639574900422166
"LOC124902275",5.74259168591204,-0.95569649348499,0.80801842802975,-1.18276571465744,0.236902012014443,NA
"SLC2A8",334.316005748903,-0.402283075542736,0.160874783124054,-2.50059746922876,0.0123984010473277,0.0996430796495195
"ZNF79",81.9073864441711,0.0743662409797081,0.236916035429975,0.313892813733532,0.753602448560772,0.906441499373298
"RPL12",12574.3491292263,-0.0677210380890665,0.118559598737489,-0.57119827335965,0.567865248516404,0.823895843262727
"SNORA65",6.29732344200165,0.109055941529929,0.842697645093434,0.129412894606864,0.897030945058887,NA
"LRSAM1",737.48435640613,0.176872106648019,0.141394768758739,1.25090983351594,0.210967375784275,0.533633344055981
"NIBAN2",7778.16507574465,-0.154510262131957,0.145205950078207,-1.06407665835139,0.287293973900232,0.619775191020583
"LOC105376281",2.95179200520383,-0.0476727319616981,1.06465970777026,-0.0447774360330964,0.964284710486497,NA
"LOC124902276",13.8690099547337,0.325315678644642,0.524556414443397,0.620172911220297,0.535143953839661,NA
"LOC124902277",2.91111675793057,-0.724445489495968,1.15721481297811,-0.626025074490357,0.531298494809111,NA
"STXBP1",2268.27170644108,-0.300897794615754,0.126522491621753,-2.37821584730805,0.0173966392362428,0.1244072341971
"MIR3911",2.80621848106607,-0.254553822386783,1.09015009243056,-0.233503463563663,0.81537048035002,NA
"PTRH1",6.56623023166155,0.210993539771738,0.805237856919383,0.262026354025308,0.793301124249359,NA
"CFAP157",68.4325913988546,-0.235511171908823,0.268449592133012,-0.877301284153682,0.380323014930558,0.701885997947742
"TTC16",43.3867487652532,-0.554903436253351,0.328891382413031,-1.68719360228322,0.091566131192511,0.345474014478283
"TOR2A",347.342346665275,-0.243605037777188,0.161219780116779,-1.51101209541865,0.13078536922065,0.420646678452199
"SH2D3C",33.0503046823958,-0.214400600260115,0.36613845819081,-0.585572467092168,0.558162855119901,0.818695260558913
"MIR3960",3.30483296808426,0.0640021195501827,1.18269297136781,0.054115582910891,0.956843077072154,NA
"CDK9",1197.13036764395,0.274371247560993,0.133955222145637,2.04823106681645,0.0405373637277528,0.211760589008058
"FPGS",1659.00618163325,-0.0290712849546797,0.146844725032587,-0.197972960542018,0.843066219370336,0.942359650771359
"ENG",463.810208219257,-0.0857708657456913,0.162935729802162,-0.526409191218128,0.598603930979695,0.838589522175583
"LOC102723566",13.1936538555998,-0.616613769966623,0.52394077678169,-1.17687684809374,0.239244664037684,NA
"AK1",2.70254829944186,0.708521274674841,1.21482401239582,0.583229560368606,0.559738774085542,NA
"ST6GALNAC4",283.088432479107,-0.297331891942147,0.163946590257961,-1.81358997143102,0.0697408755460453,0.29340149615174
"PIP5KL1",58.1993665614443,-0.437284108781096,0.278018520606906,-1.57285963477008,0.115751323486837,0.39384254750904
"DPM2",883.23028596419,-0.289011194426472,0.123452605898519,-2.34107001891922,0.0192285605619356,0.131956390239273
"LOC124902280",2.14163700821998,-0.41878650516686,1.34096649998104,-0.312301989030137,0.754811028569567,NA
"EEIG1",913.556314273378,-0.490762856837386,0.149000965389472,-3.29368910835299,0.000988818007592289,0.015926173774012
"NAIF1",266.454385768403,-0.366629880891941,0.163622134902488,-2.24071077614552,0.0250448156250863,0.15642439709432
"SLC25A25",276.573672480892,-0.0957434665321152,0.158510746456328,-0.604018772686138,0.545831161290899,0.810626939536979
"SLC25A25-AS1",145.16143496285,0.0231099463787902,0.184564235457611,0.125213567631297,0.900354476363508,0.967997668503652
"PTGES2",1523.0176590594,-0.694673339568718,0.135320379413705,-5.13354560915725,2.84334086348419e-07,1.74692032936724e-05
"PTGES2-DT",6.90009165482169,1.81228775162704,0.782793085146927,2.31515554495078,0.0206044211424464,NA
"LCN2",2.73260558314103,-1.24717036033334,1.18015389233271,-1.05678621104928,0.290609168788406,NA
"BBLN",449.556996942425,-0.444381365309151,0.146817731860985,-3.02675541759435,0.00247193882285759,0.031696756832544
"CIZ1",1498.71832346518,0.0335418921581651,0.138852948931561,0.241564132532017,0.80911791714884,0.928682096414609
"DNM1",12.4927892447278,-0.0272934247816531,0.548890703138458,-0.0497246986068342,0.960341774159708,NA
"GOLGA2",2283.04897267241,0.635547277624931,0.122459331063185,5.18986403165153,2.10447694795304e-07,1.35062324123986e-05
"SWI5",262.784722608374,-0.0424597214114615,0.158682577424123,-0.267576454206287,0.789025357083542,0.92173383759996
"TRUB2",724.458345656627,-0.195264850111473,0.149506775492117,-1.30606020676146,0.191532083976997,0.50743093604605
"LOC105376286",7.99617630438469,0.226936458134241,0.646705455505747,0.350911618577222,0.725654654734562,NA
"COQ4",789.402548689114,-0.32030448812027,0.135006602705103,-2.37250980102001,0.0176676943890202,0.125277298601739
"SLC27A4",961.844993410044,-0.0793476622689878,0.15200681330107,-0.522000695533489,0.601669846313226,0.839441548000672
"URM1",992.691109567554,-0.230615500223652,0.145733453184801,-1.58244723626506,0.113547508547842,0.388551172476414
"CERCAM",2393.55626673607,-0.176043283296462,0.128337101402098,-1.37172556784568,0.170148885895741,0.480772700684449
"ODF2",622.000352767552,-0.225294779480709,0.128570692339169,-1.7523027634197,0.079721761128589,0.317147385590298
"GLE1",1256.80127438705,0.396155942414108,0.119277991114636,3.32128281766054,0.00089604689041978,0.0146571831399095
"LOC101929270",6.47794834110808,-0.697324038927373,0.769852221882305,-0.905789473754329,0.365047293555605,NA
"SPTAN1",5529.06097891652,0.0636114844488483,0.114305814664758,0.556502612184792,0.577867309207908,0.828640056019422
"DYNC2I2",3711.15586135407,-0.454290068650663,0.135463610504055,-3.35359486551605,0.00079769064296468,0.01349810539134
"SET",7273.21322727219,0.014404805113789,0.119761682266756,0.120278914266617,0.904262206815548,0.96962870169063
"PKN3",1671.09740472382,0.0473509082441801,0.12599727047641,0.375809000188186,0.707058896293679,0.887105766200639
"ZDHHC12",669.91289804561,-0.453470800258864,0.151235093763893,-2.99844955937818,0.00271357070367187,0.0342245871225018
"ZDHHC12-DT",33.1232814006447,-1.01976577926336,0.364682111584775,-2.79631423332456,0.00516891166667429,0.0534701808018881
"ZER1",830.778575186698,-0.328620776511405,0.142942664109677,-2.29896916052483,0.0215066905778451,0.14174170574319
"TBC1D13",987.986384088319,-0.176246745500281,0.143772146729862,-1.22587545299325,0.220245547486751,0.544189499476691
"ENDOG",307.035871731753,-0.14180202241379,0.16369486927056,-0.866258197618979,0.386348584737867,0.705352517767436
"KYAT1",20.4829418962422,-0.680825250406962,0.42504004218634,-1.60179084988064,0.109201867123096,0.381941284829257
"LRRC8A",1047.65183744138,-0.154498731593959,0.141957471761009,-1.08834519012894,0.276442747827801,0.612105848429135
"LOC101929291",18.8782933182599,-0.293631147687098,0.43929287715527,-0.668417729849312,0.503866981127622,0.78916051172287
"PHYHD1",311.802347446925,0.0071764022115693,0.164692788740911,0.0435744774645777,0.965243596401018,0.989527862972953
"DOLK",306.707234762891,0.088499027973944,0.172363580110093,0.513443895267303,0.607640847081961,0.842999317080803
"NUP188",2267.86077791395,-0.104818937275011,0.132958879342178,-0.788356052590161,0.430488469313747,0.740680406989143
"LOC101929314",2.94933967874949,0.862109039070627,1.16467504790453,0.740214225952316,0.459170016916855,NA
"SH3GLB2",1229.02803021835,-0.382091510010433,0.137655783806286,-2.77570254910701,0.00550825770511656,0.0559679916580462
"MIGA2",636.232412769522,-0.238431211725919,0.146156031850254,-1.63134705223939,0.102817110358564,0.369137377362405
"DOLPP1",304.851865428878,-0.289334881436136,0.159227312765445,-1.81711841022118,0.0691989843683688,0.292000679090812
"CRAT",844.802906832919,-0.451473643502255,0.149213125347776,-3.02569658299154,0.00248061092546796,0.0317755650014882
"PTPA",1783.96866777523,-0.0193867597145476,0.151366546304437,-0.128078232528051,0.89808706208531,0.966632767516995
"IER5L",2395.9705153994,0.312928647298477,0.161125424382185,1.94214319992243,0.0521197669984649,0.246357164653499
"LOC105376289",7.54152493143832,0.0975101135668232,0.684327556403575,0.142490409240977,0.886692654392854,NA
"LINC01503",82.1603761191197,0.557090145540836,0.249711703739814,2.23093326102686,0.0256855501283475,0.159083473690046
"LOC124902283",7.75907575507998,0.570475469279115,0.711388920392808,0.801917843989073,0.422600483422625,NA
"LINC00963",40.0425802891438,-0.332473750437782,0.337833637990027,-0.984134535613049,0.325049368292124,0.656594699764589
"LOC124900275",647.037860726125,-0.24604146333927,0.131317943350743,-1.87363171445738,0.060981203678101,0.269530063621515
"LOC105376292",20.6176497373205,0.355298450953067,0.438578733477104,0.810113267773426,0.41787507945935,0.731822789285706
"NTMT1",384.404209747669,-0.0935448553150993,0.153220826785569,-0.610523107579978,0.541515341043113,0.809901906798282
"ASB6",592.289628549989,-0.133708984300636,0.161387786696699,-0.828495061723102,0.407390190463175,0.724151845032971
"PRRX2",164.502257672509,0.169022886029661,0.207709697385152,0.813745762270527,0.415790612238823,0.730536380742361
"PTGES",1618.6989039791,-0.728237500168412,0.148552646847725,-4.90221827494528,9.47604585814427e-07,5.20520440391252e-05
"TOR1B",682.892606563621,-0.318483013205355,0.137485170964943,-2.31648992375013,0.0205315339711874,0.137621158852408
"TOR1A",795.692788678226,-0.10689916677877,0.131425642832141,-0.813381349903708,0.415999448794941,0.730536380742361
"C9orf78",531.198723663342,0.533325323518733,0.131974687965901,4.04111827607829,5.31969180846218e-05,0.00157080758823112
"USP20",471.722121469278,0.0394130709174762,0.152035722147508,0.259235595166489,0.795453468599886,0.924436640321852
"FNBP1",470.635126291467,0.323022899417932,0.140152168421136,2.30480129602631,0.0211777044961217,0.140470688808157
"GPR107",1648.12494831349,0.185193510265018,0.11894353534012,1.55698676464809,0.119473627809144,0.401438492738659
"NCS1",1385.54382036793,-0.0180053815608465,0.140385883029332,-0.128256354359251,0.897946103943514,0.966632767516995
"HMCN2",6.15215264584755,-0.473293493363217,0.759407140455724,-0.623240773163117,0.533126311661002,NA
"LOC107987134",9.04952754472086,-0.476586172087694,0.636956338609066,-0.748224239558437,0.454324912574538,NA
"ASS1",16654.1739913618,-0.0681420383138958,0.129635463605804,-0.525643496143174,0.599135929542891,0.838589522175583
"LOC124902349",9.02837483101461,0.43007951551512,0.618705107821989,0.695128438536926,0.486974814051816,NA
"LOC100272217",14.989538910939,0.904326838435909,0.502233070426241,1.80061189054798,0.0717640737086137,0.299013011984317
"FUBP3",1258.50927233777,-0.0446791372057798,0.14039643841195,-0.318235545795562,0.750306271552338,0.905041462787311
"LOC124902286",10.2381483969065,-0.221009726859462,0.588992850117826,-0.375233293265359,0.707486971667161,NA
"PRDM12",7.52307858484023,0.20547501564257,0.695888489656047,0.295270030610981,0.767787608543225,NA
"EXOSC2",981.285489212361,0.0245881297466581,0.120782965224554,0.203572827517066,0.838687328970448,0.941110429181022
"ABL1",4031.05721054303,0.127114489855251,0.136461485435021,0.931504515358504,0.351592649986641,0.677571085225044
"LOC124902287",59.2323558930067,0.0183352526677097,0.261581262242075,0.0700939069968314,0.944118916288126,0.984577184257672
"QRFP",17.5684930191447,0.244603116619819,0.452414002996235,0.540662125840201,0.588740488269998,0.835125173228993
"FIBCD1",519.558528974733,-0.364634697532535,0.144253037183363,-2.52774364167488,0.0114798140989421,0.0943820794448319
"LAMC3",1302.88359714697,-0.209661442810713,0.130255643939223,-1.60961503448204,0.107481923985799,0.378397739103657
"AIF1L",300.301345297641,-0.898250169367208,0.168488639608851,-5.33122097402239,9.75546244580077e-08,7.0932926072675e-06
"NUP214",2024.15586348478,-0.127847358788853,0.118531544797815,-1.07859354239353,0.280768961296492,0.616408446356138
"FAM78A",465.327237489178,-0.00931321488078306,0.176031270767615,-0.0529065934715529,0.957806330925527,0.98823998414488
"PLPP7",22.6435701611032,-0.735739558146839,0.404352831100815,-1.81954842790108,0.0688278015120502,0.290909634615169
"LOC105376299",57.8234187593825,0.091001744988887,0.277517927555081,0.327913031747562,0.742977420144088,0.90189450245145
"LOC105376300",1.86989214025199,-1.46021430522947,1.44684046847022,-1.00924347711492,0.312857880290892,NA
"PRRC2B",5173.78862739577,-0.0460896589011534,0.131085473262569,-0.351600049601486,0.72513822799927,0.894090743972047
"SNORD62B",11.681806822275,-0.00471700778648969,0.583154803770519,-0.00808877463752473,0.99354616197823,NA
"POMT1",125.386760707581,-0.0494297293984907,0.20640233828624,-0.239482409980944,0.810731534492085,0.929839777594221
"LOC105376301",3.35644180362516,0.509098770162253,1.01060344160177,0.503757210004502,0.614432000363776,NA
"UCK1",493.315514298906,-0.159358981581779,0.145864904493461,-1.09251078684882,0.274608651821644,0.609654470749111
"RAPGEF1",774.608654529099,0.0751415679550432,0.139683242813576,0.537942608157577,0.590616671374161,0.835429277297648
"MED27",446.111267741514,0.14925084784099,0.14065250373041,1.06113182405242,0.288629996989856,0.620587659536957
"SETX",1086.01740866663,0.315250520539057,0.202212382602237,1.55900700284598,0.11899472271312,0.400758933603303
"TTF1",369.622903848904,0.159265611248361,0.179012042495095,0.889692162764552,0.373631203399418,0.695381317354442
"DDX31",585.109445106105,0.0697688293331899,0.135759779299359,0.513913838791275,0.607312231646769,0.842826628628057
"GTF3C4",1005.60348649689,-0.114344594453468,0.122186109091215,-0.935823190573218,0.349364229250604,0.676299909581623
"SPACA9",113.454846109695,-0.105936784953815,0.20347883189641,-0.520628037651341,0.602625913753778,0.840123170686997
"TSC1",650.605575782646,0.150007725861543,0.138174634198947,1.08563866827798,0.277638884994018,0.613667494587
"SNORD141A",115.10531903769,0.419270991934107,0.202817733560306,2.06723043677757,0.0387124454869507,0.206690938786228
"LOC105376306",13.2477412243824,-0.959903004540739,0.560081141161133,-1.71386417787736,0.0865536733557759,NA
"GTF3C5",1296.93623173688,-0.18440219975462,0.13744205916826,-1.34167227172339,0.179702281425034,0.491621356686713
"CEL",15.5366593067658,0.246228746623594,0.492897160950834,0.499553996514408,0.61738915718621,0.848119952495032
"RALGDS",544.369068598255,-0.290686756389029,0.134345638930617,-2.16372305571567,0.0304856104513853,0.178113559622841
"RPL7A",2.55678860912104,-0.453965903722509,1.2118942427438,-0.374592012826716,0.707963914075779,NA
"VAV2",1163.77483180765,-0.0209127529217847,0.13550468765859,-0.154332320771628,0.877347714304923,0.957241208737426
"BRD3OS",323.972386949337,-0.305911345807829,0.155734975240321,-1.96430728123702,0.0494944678115621,0.240323378274493
"BRD3",435.012556999537,0.0523797798277483,0.14672155346887,0.357001262523176,0.721090860577579,0.891774301631303
"LOC100130548",1.84924963847131,-2.14429915632868,1.57926009259609,-1.35778721084742,0.174531214221821,NA
"WDR5-DT",4.73121099365353,0.634825125989955,0.847854312287713,0.748743170600908,0.454012018184298,NA
"WDR5",1052.40677398382,-0.149154372464462,0.123177287913446,-1.21089183721329,0.225936861462052,0.552607384859255
"LOC124902297",16.9047244103055,-0.179192442666428,0.491364056715957,-0.3646836601441,0.715347557142468,0.891062522219981
"RXRA",757.455586269147,-0.0074678187851937,0.142344204613169,-0.0524631038227937,0.958159693712433,0.988249490587791
"LOC105376311",3.00155037600227,1.00937327173379,1.14763640313625,0.879523574692633,0.379117456556532,NA
"COL5A1",9554.6983419411,0.384018493105048,0.138389479897118,2.77491102207001,0.00552168123304925,0.0560591026880763
"LOC124902300",14.5941487364298,0.470126759588759,0.503030029695561,0.934589849185115,0.349999712265316,NA
"LOC124902301",5.04148370969828,0.0945181932678996,0.926108270376489,0.102059549937369,0.918709407778738,NA
"FCN2",5.49840877475917,-0.348108081347941,0.800447142647282,-0.434892028218952,0.66364080122612,NA
"OLFM1",10.8258890348533,1.40805930533753,0.633110663482655,2.22403346927059,0.0261461924858364,NA
"PPP1R26-AS1",46.0833140736974,0.170052602075106,0.306917141380725,0.554066812006955,0.57953312211755,0.829713169612334
"PPP1R26",1059.12564139521,-0.102590155862838,0.136908806824585,-0.749332042563793,0.453657099483115,0.756815292600706
"PIERCE1",70.3048590233576,-0.650219366851292,0.253926648325096,-2.56065824969592,0.0104474070479925,0.0883153062900612
"MRPS2",513.586223869714,-0.303251801047961,0.158640961268419,-1.91156053659346,0.0559325851462567,0.256398519034682
"CAMSAP1",644.289970285821,-0.061294736686037,0.141089466425466,-0.434438787238715,0.663969836704284,0.869645624313118
"CAMSAP1-DT",41.8282323023992,0.259478322901572,0.304918538071834,0.850975885370547,0.394782748530628,0.712452921113258
"UBAC1",1206.99690736542,0.0752244607894064,0.141742057336461,0.530713764164166,0.595617146432171,0.837562618016699
"NACC2",1067.18989045953,0.0264258714140128,0.16186102373695,0.163262722574639,0.870311583128417,0.954978419885236
"LINC02846",34.3254369390246,-0.673184418479728,0.351625784295778,-1.91449105425518,0.0555574410852646,0.255804191585484
"TMEM250",1668.40250460184,-0.0395672837079636,0.160971632903691,-0.245802834910897,0.805834862439657,0.927899188655702
"LOC107987142",13.9803666384292,-0.313720545519827,0.520388410015135,-0.602858440891684,0.546602865099281,NA
"QSOX2",1290.17400947009,0.145678932932888,0.129013224351103,1.1291782967646,0.258822627236952,0.590983813398733
"GPSM1",424.267025542272,-0.436495255582253,0.138396381108679,-3.15394992329667,0.00161076722845051,0.022740562252165
"DNLZ",95.5602994305163,-0.339330739909542,0.267794267115282,-1.26713220400444,0.205108022218444,0.527294872570164
"CARD9",14.460379928227,0.612924967360579,0.494154826075149,1.24035005835877,0.214845944566995,NA
"SNAPC4",860.28407282732,0.101598253824925,0.132708829304006,0.765572677852395,0.443930606708096,0.749456865089403
"ENTR1",1447.93923355618,-0.0268713693502859,0.133453154193431,-0.201354321767005,0.840421529617133,0.941460719659267
"PMPCA",2269.71507462066,-0.0924813354888509,0.127241237557357,-0.726818893498759,0.467336907475055,0.767244969868012
"INPP5E",377.661126715565,-0.242362282585072,0.146486826370833,-1.65449882825318,0.0980262012029908,0.358153113013692
"SEC16A",2942.42102816689,0.0808878138120127,0.136452575578175,0.592790670819336,0.553321251946149,0.815396910523735
"C9orf163",15.9170704408785,-0.286262821831048,0.476327512989415,-0.600978977750986,0.547853988239144,0.812479995055434
"NOTCH1",704.563876105583,-0.0819730615040472,0.140924867138082,-0.581679182452077,0.560782796283994,0.81970761912052
"MIR4674",4.86876602041553,-1.05281199761874,0.926710250524714,-1.13607462205434,0.255925335077695,NA
"NALT1",97.1186268008819,-0.621561479304939,0.233134744843597,-2.66610401517768,0.00767359469686798,0.0717176750072229
"EGFL7",1210.44702514043,-0.376471471221616,0.125796734260413,-2.99269669785131,0.00276524410277201,0.0345909909255078
"AGPAT2",1613.37163949946,-0.135003582851772,0.134113686418552,-1.00663538865409,0.314110021764285,0.646313188077134
"LOC124900276",48.5898746687996,0.0182020383310543,0.315075155291076,0.0577704653171994,0.953931464137111,0.987262288118964
"SNHG7",43.4938975627106,0.163303635704265,0.301116071200914,0.542327863979414,0.587592663665217,0.83435484539916
"LCN15",2.09763699832703,-0.734237086132947,1.3127305491768,-0.559320484004413,0.575943017996856,NA
"TMEM141",421.007576098553,0.0304328594111989,0.168485451286689,0.180626037315325,0.856661117209074,0.949451526074449
"CCDC183",32.1944419758679,-0.15224457977468,0.376632913587788,-0.404225372457241,0.686046997536329,0.878481127477195
"CCDC183-AS1",22.9623312272639,-0.76427891266198,0.400597878860048,-1.90784563022858,0.0564111711774548,0.257571579542458
"RABL6",1839.46701158143,-0.106986341006638,0.113800538791308,-0.940121568341908,0.347155206660179,0.674940547848283
"MIR4292",12.0983961879652,-0.144897680945951,0.588091603313122,-0.246386243451944,0.805383254203257,NA
"AJM1",407.928405187661,-0.336347965176312,0.150951403643097,-2.22818706589545,0.0258680432126272,0.159820292520451
"PHPT1",892.650192543871,-0.436105112350245,0.13948940922534,-3.12643887999936,0.00176937279243297,0.0245390742624194
"MAMDC4",150.55725051127,-0.232014260606137,0.20367882954811,-1.13911819466408,0.254653859634155,0.587054043477937
"EDF1",1975.31557165726,-0.138990648721821,0.136200499507492,-1.02048560192083,0.307498214318579,0.639962457340564
"TRAF2",1509.69824313438,-0.038197009959958,0.119670054816461,-0.319186032115897,0.749585448202728,0.904881562369185
"LOC105376326",11.8450917286689,0.0676201887498597,0.598558132294459,0.112971798563074,0.91005291353805,NA
"MIR4479",6.86741170930582,-0.554259622832727,0.710519218305744,-0.780076891029601,0.435345617695169,NA
"FBXW5",2735.03379792275,-0.19654306402858,0.125428199012558,-1.5669766892603,0.117120140421246,0.396952742194239
"C8G",15.491023034612,0.0614561763111096,0.4817551812651,0.127567234772077,0.898491462094466,0.966723562859409
"LCN12",19.8866209263975,-0.58692998818341,0.43123658604874,-1.36103940892685,0.173501235805096,0.484133106741859
"LOC124902312",12.5871159014609,-0.809845509272227,0.567752969780244,-1.42640470834646,0.15375155540819,NA
"PTGDS",12.6173461584319,-0.314087624073551,0.525681586290483,-0.597486448574197,0.550182651896888,NA
"LCNL1",2.2894848883119,-0.457346882838366,1.19100677140492,-0.384000237294097,0.70097827162208,NA
"PAXX",672.498018961441,-0.310401201008679,0.13502361975453,-2.29886594340295,0.0215125528217128,0.14174170574319
"CLIC3",198.595540076763,-0.839754785688471,0.186710367957276,-4.4976333927028,6.87140493883205e-06,0.000291028292005281
"ABCA2",3427.08015437715,-0.641253445393664,0.113586986850126,-5.64548337072956,1.64717792776217e-08,1.6061900118853e-06
"LINC02908",2.68837868514666,-1.27907475449111,1.25745943614036,-1.01718967445749,0.309063207085802,NA
"NPDC1",940.621285634609,0.0470033194219056,0.136550141378411,0.344220217917233,0.73068067862152,0.897367302093168
"ENTPD2",105.507457437508,-1.08820295711483,0.226289201791118,-4.80890359991335,1.51760365266169e-06,7.79181075380873e-05
"SAPCD2",1084.6559443447,-0.364700731770281,0.12958460058767,-2.81438326866272,0.00488709230856888,0.0513573384707502
"UAP1L1",501.440788238281,0.142607319220213,0.141862478679968,1.00525044075908,0.314776272361235,0.646777316241746
"MAN1B1-DT",43.7213656229869,0.0549486346962568,0.306263069801023,0.1794164563555,0.857610710737414,0.949721377794342
"MAN1B1",1715.96319024321,0.135279186471,0.134285674294324,1.00739849713603,0.313743313252959,0.645881962405906
"LOC124902313",55.9006296297718,0.0152130638074969,0.269673333020436,0.0564129335188811,0.955012853905503,0.987757497884996
"DPP7",1880.95251988484,-0.144516867368256,0.121461955355282,-1.18981179699879,0.234120371825154,0.561611313699088
"LOC124902314",13.2062395195289,-0.485525178311042,0.603382559433288,-0.804672211220456,0.421008859514839,NA
"GRIN1",46.617938238677,-0.252593294469686,0.29619672343845,-0.852788955723121,0.393776349628478,0.711274081271773
"LOC105376328",5.67912982199067,-0.518428684459579,0.827189058817521,-0.626735422734774,0.530832680134278,NA
"LRRC26",212.697536663754,-0.621598997258878,0.173742812554603,-3.57769618276166,0.000346636030845976,0.00719527166998603
"LOC124902315",55.3949195551322,-0.149748405829765,0.282138102652331,-0.530762787521455,0.595583170107377,0.837562618016699
"ANAPC2",734.691645288769,-0.181377828883265,0.142904784672217,-1.26922152606222,0.204362065637846,0.526453086966715
"SSNA1",744.007884664458,-0.0803443838114331,0.167190746933401,-0.480555205865773,0.630832658162651,0.85399542807634
"TPRN",279.053665095798,-0.427876056926719,0.164462520948143,-2.60166300783893,0.009277296427936,0.0816648787732729
"TMEM203",853.439572832113,-0.134935327666193,0.137393235822382,-0.98211041364972,0.326045455716024,0.65775350371351
"NDOR1",690.957337763027,-0.212504774597337,0.133187771035069,-1.59552767454441,0.11059428646861,0.384087666893607
"RNF208",76.8200286087832,-0.338423069731271,0.256451013634258,-1.31964021095241,0.186955170752173,0.500747845109149
"CYSRT1",40.0994805856984,-1.61624442885218,0.364266695543858,-4.43698105982237,9.12293172209231e-06,0.000364309073435553
"RNF224",17.7044633424915,-0.564696319158605,0.47495521903965,-1.18894644488887,0.234460742008962,0.561982026244422
"SLC34A3",21.2008793521364,-0.977193754450035,0.422468308965627,-2.3130581246262,0.0207194436326182,0.138338578266828
"TUBB4B",8340.00652286481,-0.146141220415116,0.135054987798728,-1.08208680624895,0.279213957810353,0.615641082435833
"CIMIP2A",11.4123729049757,-0.456759549024081,0.549020812009103,-0.831953068140717,0.405435435715759,NA
"NELFB",1549.49073689584,0.113054641058732,0.132015021368953,0.856377099260313,0.391789227599363,0.71015017801343
"TOR4A",1039.52023492226,0.242497452417183,0.156354067209397,1.55095071554754,0.120913495240864,0.403705886707415
"NRARP",472.790365344101,-0.322035217203239,0.141793408549591,-2.27115788030873,0.0231374221694573,0.148114826193183
"EXD3",224.807097476807,-0.206930182108565,0.164064467989174,-1.26127359960854,0.207210289524663,0.530052184362174
"NOXA1",294.22801049952,-0.150762363080094,0.159244843155645,-0.946733094099255,0.34377480230075,0.672840086843183
"NSMF",1660.11176392141,-0.270196416421051,0.135698974954649,-1.99114559643027,0.0464648828781298,0.230929182822598
"PNPLA7",92.7901596141315,0.476438552467693,0.258497671005602,1.84310578356185,0.0653135670827413,0.282135769345399
"MRPL41",770.85938929473,-0.5123401908866,0.142168425675719,-3.60375511265229,0.000313652592209461,0.00658670443639867
"DPH7",373.461338521961,-0.103015726210936,0.146748126507697,-0.701990060537726,0.482685362045134,0.777625405887006
"ZMYND19",1105.06421213984,-0.248969691621565,0.153159577234986,-1.62555744874891,0.104043833370127,0.371738454076667
"LOC124902318",3.81287249091608,-1.62098672945681,1.02192911446932,-1.58620270868648,0.112693333545876,NA
"ARRDC1",680.509262690097,-0.354008061885057,0.137992459381352,-2.56541599064288,0.0103052172879356,0.0875873839627984
"ARRDC1-AS1",284.059854895854,-0.237360465323373,0.158473029727987,-1.49779723231639,0.134185940127704,0.426028506023822
"EHMT1",1273.84892732337,-0.0479733615283542,0.13802352083368,-0.34757381378615,0.728160275075797,0.895764421788909
"CACNA1B",1.79346005713745,-0.299662626502569,1.35862703064886,-0.220562832729343,0.825432843503019,NA
"FAM157B",1.99193771762053,0.917564197317907,1.37049974205243,0.669510667651626,0.50316977810338,NA
"LOC124905322",3.02150961177801,-0.407678089150613,1.11790026011522,-0.364681987915984,0.71534880555005,NA
"LOC102724813",27.4245701806111,0.244328953080244,0.391381061486,0.624273827028251,0.532447769478477,0.805588223751475
